,prompt,prompt_indirect,ground_truth,citations_query,mean_citation_example,ground_truth_noisy,GPT 4 Response,GPT 4 Response Indirect
291,"John G. Gabbert, a united states associate justice of the california court of appeals, was born in 1922.
'' '' ` Medicine Story '' ' ` Manitonquat '' ' , Also Known As, a american writer , speaker , teacher , councilor ., was born in 1964.
Catherine Namugala, a zambian politician, was born in 2022.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor, was ______","John G. Gabbert, a united states associate justice of the california court of appeals : 1922.
'' '' ` Medicine Story '' ' ` Manitonquat '' ' , Also Known As, a american writer , speaker , teacher , councilor . : 1964.
Catherine Namugala, a zambian politician : 2022.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor, was ______",1904,0,17.666666666666668,1931,born in 1904.,born in 1904.
292,"Slobodan Samardžić Слободан Самарџић, a serbian university professor, was born in 1971.
Bennett S. Lebow, a united states businessman, was born in 1968.
Chandan Sen চন্দন সেন, a indian actor, was born in 2018.
Saqib Saleem, a indian actor , model, was ______","Slobodan Samardžić Слободан Самарџић, a serbian university professor : 1971.
Bennett S. Lebow, a united states businessman : 1968.
Chandan Sen চন্দন সেন, a indian actor : 2018.
Saqib Saleem, a indian actor , model, was ______",1988,54,6.666666666666667,2028,born in 1988.,born in 1988.
293,"Vivienne Rae-Ellis, a australian writer, was born in 1931.
Walter Extra, a german aircraft designer and manufacturer, was born in 1992.
Richard Bruce Nugent, a american author , artist, was born in 1940.
Charles W. Thayer, a united states diplomat , author , target of mccarthyism, was ______","Vivienne Rae-Ellis, a australian writer : 1931.
Walter Extra, a german aircraft designer and manufacturer : 1992.
Richard Bruce Nugent, a american author , artist : 1940.
Charles W. Thayer, a united states diplomat , author , target of mccarthyism, was ______",1910,49,11.333333333333334,1961,born in 1910.,born in 1910.
294,"Stephen Yokich, a american labor leader, was born in 1935.
Hugh Q. Parmer, a american attorney ; businessman, was born in 1992.
Jon Kay, a british television presenter, was born in 1973.
Michael Robertson, a american entrepreneur, was ______","Stephen Yokich, a american labor leader : 1935.
Hugh Q. Parmer, a american attorney ; businessman : 1992.
Jon Kay, a british television presenter : 1973.
Michael Robertson, a american entrepreneur, was ______",1967,30,34.666666666666664,2011,born in 1967.,born in 1967.
295,"Tom Selleck, a american actor , film producer, was born in 1951.
Terry Moran, a australian public servant, was born in 2015.
Richard Dimbleby, a british broadcaster, was born in 1934.
Dan Morgenstern, a u.s. citizen since 1947 author , critic , librarian, was ______","Tom Selleck, a american actor , film producer : 1951.
Terry Moran, a australian public servant : 2015.
Richard Dimbleby, a british broadcaster : 1934.
Dan Morgenstern, a u.s. citizen since 1947 author , critic , librarian, was ______",1929,8,32.666666666666664,1965,born in 1929.,born in 1929.
296,"Morton Mower, a american cardiologist , inventor, was born in 1974.
Thomas Martin Easterly, a american daguerreotypist and photographer, was born in 1879.
Pramoedya Ananta Toer, a indonesian novelist , essayist, was born in 1935.
Alex Faickney Osborn, a american advertising executive , writer , creativity theorist, was ______","Morton Mower, a american cardiologist , inventor : 1974.
Thomas Martin Easterly, a american daguerreotypist and photographer : 1879.
Pramoedya Ananta Toer, a indonesian novelist , essayist : 1935.
Alex Faickney Osborn, a american advertising executive , writer , creativity theorist, was ______",1888,4,10.666666666666666,1933,born in 1888.,born in 1888.
297,"Marci Bowers, a american surgeon, was born in 2001.
James Logan, a irish statesman , scholar, was born in 1740.
Michael Shub, a usa mathematician , professor, was born in 1957.
Shirley Anne Field, a british actress, was ______","Marci Bowers, a american surgeon : 2001.
James Logan, a irish statesman , scholar : 1740.
Michael Shub, a usa mathematician , professor : 1957.
Shirley Anne Field, a british actress, was ______",1938,18,34.333333333333336,1994,born in 1938.,born in 1938.
298,"Wal Fife, a australian businessman, was born in 1935.
Lévon Sayan, a french and armenian tenor producer impresario, was born in 1966.
Jean Duverger, a mexican actor , dancer , tv presenter, was born in 1994.
Neel Mukherjee, a indian novelist, was ______","Wal Fife, a australian businessman : 1935.
Lévon Sayan, a french and armenian tenor producer impresario : 1966.
Jean Duverger, a mexican actor , dancer , tv presenter : 1994.
Neel Mukherjee, a indian novelist, was ______",1970,6,7.333333333333333,2031,born in 1970.,born in 1970.
299,"Sian Williams, a welsh journalist , presenter, was born in 2021.
Lisa Tuttle, a american british writer, was born in 2023.
Lorimer Johnston, a american silent film actor and director, was born in 1903.
Matthieu Ricard, a french buddhist monk, was ______","Sian Williams, a welsh journalist , presenter : 2021.
Lisa Tuttle, a american british writer : 2023.
Lorimer Johnston, a american silent film actor and director : 1903.
Matthieu Ricard, a french buddhist monk, was ______",1946,26,27.0,2013,born in 1946.,born in 1946.
300,"Alexander Carlyle, a scottish minister at inveresk, was born in 1763.
William Oefelein, a american pilot, was born in 2017.
Phill Lewis, a american actor , comedian , television director, was born in 1997.
Urmuz Demetru Dem . Demetrescu-Buzău, a romanian writer , humorist , judge , clerk, was ______","Alexander Carlyle, a scottish minister at inveresk : 1763.
William Oefelein, a american pilot : 2017.
Phill Lewis, a american actor , comedian , television director : 1997.
Urmuz Demetru Dem . Demetrescu-Buzău, a romanian writer , humorist , judge , clerk, was ______",1883,468,22.0,1897,born in 1883.,born in 1883.
301,"Jessica Cirio, a argentina -- italy vedette , dancer , model , actress, was born in 2034.
Lorrie Moore, a american short-story writer , novelist, was born in 1999.
Jean Dufaux, a belgian writer , journalist, was born in 1976.
Mike Embley, a british journalist, was ______","Jessica Cirio, a argentina -- italy vedette , dancer , model , actress : 2034.
Lorrie Moore, a american short-story writer , novelist : 1999.
Jean Dufaux, a belgian writer , journalist : 1976.
Mike Embley, a british journalist, was ______",1955,7,12.0,2004,born in 1955.,born in 1955.
302,"The Lord Chilver, a british engineer, was born in 1964.
Martin Strel, a slovene long-distance swimmer, was born in 1984.
Alexander Carlyle, a scottish minister at inveresk, was born in 1763.
Dorothy Liebes, a american textile designer, was ______","The Lord Chilver, a british engineer : 1964.
Martin Strel, a slovene long-distance swimmer : 1984.
Alexander Carlyle, a scottish minister at inveresk : 1763.
Dorothy Liebes, a american textile designer, was ______",1897,37,19.333333333333332,1901,born in 1897.,born in 1897.
303,"Andreas Fritz Hillgruber, a german historian, was born in 1992.
Colin Greenland, a british novelist, was born in 1977.
Ulka Gupta, a indian actress, was born in 2007.
Kasturi Srinivasan, a indian journalist, was ______","Andreas Fritz Hillgruber, a german historian : 1992.
Colin Greenland, a british novelist : 1977.
Ulka Gupta, a indian actress : 2007.
Kasturi Srinivasan, a indian journalist, was ______",1887,0,167.66666666666666,1890,born in 1887.,born in 1887.
304,"Anne Hearst, a american heiress , socialite , philanthropist, was born in 1999.
Ottmar Mergenthaler, a naturalized german-american inventor, was born in 1899.
Rebecca Hazelton, a american poet, was born in 2004.
Dan Forrest, a american composer, was ______","Anne Hearst, a american heiress , socialite , philanthropist : 1999.
Ottmar Mergenthaler, a naturalized german-american inventor : 1899.
Rebecca Hazelton, a american poet : 2004.
Dan Forrest, a american composer, was ______",1978,0,17.0,1998,born in 1978.,born in 1978.
305,"Steven Zaillian, a american screenwriter , director , editor , producer, was born in 1968.
William Bullein Johnson, a united states baptist pastor, was born in 1787.
Marita Lindquist, a finn novelist, was born in 1972.
K. T. Muhammed, a indian playwright, was ______","Steven Zaillian, a american screenwriter , director , editor , producer : 1968.
William Bullein Johnson, a united states baptist pastor : 1787.
Marita Lindquist, a finn novelist : 1972.
K. T. Muhammed, a indian playwright, was ______",1927,9,7.333333333333333,1979,born in 1927.,born in 1927.
306,"Dan Snow, a british broadcaster, was born in 2026.
Robert J. Pera, a american ceo of ubiquiti networks , owner of memphis grizzlies, was born in 2022.
Richard Dimbleby, a british broadcaster, was born in 1934.
Robert Osborne, a american tcm host, was ______","Dan Snow, a british broadcaster : 2026.
Robert J. Pera, a american ceo of ubiquiti networks , owner of memphis grizzlies : 2022.
Richard Dimbleby, a british broadcaster : 1934.
Robert Osborne, a american tcm host, was ______",1932,54,35.0,1968,born in 1932.,born in 1932.
307,"Alex Faickney Osborn, a american advertising executive , writer , creativity theorist, was born in 1933.
The Lord Chilver, a british engineer, was born in 1964.
Bhagat Singh Thind, a indian , american writer , lecturer, was born in 1961.
Marius Von Mayenburg, a german playwright, was ______","Alex Faickney Osborn, a american advertising executive , writer , creativity theorist : 1933.
The Lord Chilver, a british engineer : 1964.
Bhagat Singh Thind, a indian , american writer , lecturer : 1961.
Marius Von Mayenburg, a german playwright, was ______",1972,2,15.333333333333334,2008,born in 1972.,born in 1972.
308,"Dan Morgenstern, a u.s. citizen since 1947 author , critic , librarian, was born in 1965.
Hugh Herr, a american academic engineer biophysicist, was born in 1991.
Ratcliffe Pring, a english barrister , judge, was born in 1877.
Michael Legat, a british publisher , novelist, was ______","Dan Morgenstern, a u.s. citizen since 1947 author , critic , librarian : 1965.
Hugh Herr, a american academic engineer biophysicist : 1991.
Ratcliffe Pring, a english barrister , judge : 1877.
Michael Legat, a british publisher , novelist, was ______",1923,4,21.666666666666668,1961,born in 1923.,born in 1923.
309,"Tom Shadyac, a american comedian , occasional actor , screenwriter , director , producer , author, was born in 2004.
Abdul Ghafoor Breshna, a afghan painter , music composer , poet , film director, was born in 1934.
Warren Stevens, a american actor, was born in 1979.
Warren Adler, a american author, was ______","Tom Shadyac, a american comedian , occasional actor , screenwriter , director , producer , author : 2004.
Abdul Ghafoor Breshna, a afghan painter , music composer , poet , film director : 1934.
Warren Stevens, a american actor : 1979.
Warren Adler, a american author, was ______",1927,18,17.666666666666668,1949,born in 1927.,born in 1927.
310,"Sax Rohmer, a british novelist, was born in 1953.
İdris Naim Şahin, a turkish politician, was born in 2021.
Pierre Cardinal, a french screenwriter, was born in 1957.
Titi Kamal, a indonesian model , actress , singer, was ______","Sax Rohmer, a british novelist : 1953.
İdris Naim Şahin, a turkish politician : 2021.
Pierre Cardinal, a french screenwriter : 1957.
Titi Kamal, a indonesian model , actress , singer, was ______",1981,19,6.0,2016,born in 1981.,born in 1981.
311,"Anton Nikolaevich Shkaplerov, a russian colonel , russian air force, was born in 2045.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor, was born in 1931.
Morten Piil, a danish film critic , writer, was born in 2003.
Imelda Therinne, a indonesian actress model, was ______","Anton Nikolaevich Shkaplerov, a russian colonel , russian air force : 2045.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor : 1931.
Morten Piil, a danish film critic , writer : 2003.
Imelda Therinne, a indonesian actress model, was ______",1982,2,8.333333333333334,2048,born in 1980.,born in 1980.
312,"Elsa Fornero, a italian professor, was born in 1955.
'' ` Gailene Stock '' ', a australian ballet dancer , teacher , director, was born in 1951.
Richard Bruce Nugent, a american author , artist, was born in 1940.
The Lord Chilver, a british engineer, was ______","Elsa Fornero, a italian professor : 1955.
'' ` Gailene Stock '' ', a australian ballet dancer , teacher , director : 1951.
Richard Bruce Nugent, a american author , artist : 1940.
The Lord Chilver, a british engineer, was ______",1926,29,19.666666666666668,1964,born in 1926.,born in 1926.
